id;kode_produk;review;aspect_term_sentiment
6768e2aa17bc9ad739b7e204;98204;enggak cocok di kulit wajah ku, habis memakai kok bruntusan begitu. enggak tau kenpa ya, padahal enak kalo spray kayak begini, sat set dan cepat menyerap sehingga bisa di aplay berulang kali;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
65a3ee674145ce6d57783989;19048;nyaman, enggak lengket, cocok banget sudah pakai lebih dari 1 tahun. worth to buy banget di sociolla suka diskon soalnya apalagi beli di aplikasi, suka dapat potongan harga hehehe;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66baf0cdbfd4b56f2aad344e;101646;aku baru pakai beberapa hari sih. sok far bagus enggak bikin kusam dan kulitku itu kombinasi tapi dry tapi tetap bagus. finishnya dewy begitu tapi enggak bikin kelihatan jadi kilang minyak di mukak. di timpa make up juga jadi bagus;"""[{'term': 'efek minyak', 'polarity': 'positive'}]"""
66963b3a58afacc6aabbb09e;80032;teksturnya suka! pas begitu di kulit dan no whitecast, gampang banget di blend, enggak bikin kulit keringetan dan aman untuk pakai bedak setelah itu enggak jadi kayak tepung ya sayang;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
65a8a2376fa29362af57ebbb;19048;kandungan dan texturenya cocok banget dipakai bersamaan dengan moisturizer nya cosrx. enggak bikin lengket, enggak whitecast, cepat meresap dan aku rada coveragenya bagus , cukup tebal;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
66a76f07ddd6fe0ed05916ea;82166;sudah pakai sunscreen ini dari lama. sunscreennya punya tekstur yang ringan dan dia cepat meresap juga di kulit, jadi enggak meninggalkan whitecast di wajah;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
673c13811bc36f105baa9163;19048;sunscreennya cosrx varian ini lumayan ngelembapin ternyata, karena ada aloe vera nya jadi kalau misalnya aku skip moisturizer kulit aku masih tetap kerasa lembap;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
66805c8c8a4ff912badbade9;80032;aku pakai suncreen ini loh dan markotop binggow, bikin makin kincong ini kulit. aku pakai cushion nya juga dan memang mantuliti sudah ada spf nya jadi enggak usah takut matahari yang nackal;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
667995b8b4346d27a4639f0c;19048;bagus banget parah!!! sudah habis 3 tube bakalan terus repurchase sih. teksturny thick tapi bukan tipe yang susah di blend, di muka ku yang combi dia enggak terlalu menahan minyak tapi pas sudah set jadi bagus saja overal bagus banget sih;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'neutral'}]"""
667b7a3524cc946467fd8825;82166;belikan ini buat my bofie gendud, beliao suka sekali after apply enggak bikin berminyak. enggak ada whitecast, enggak bikin masalah baru di kulit wajah. always repurchase;"""[{'term': 'efek minyak', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
6716329ab909fa2d53e706f2;82166;secinta itu sama sunscreen azarine karena no whitecast, tekstur suncreennya gel, mudah menyerap, dan enggak bikin lengket. selain itu juga enggak bikin bruntusan di wajah dan bikin wajah tetap lembab sepanjang hari;"""[{'term': 'whitecast', 'polarity': 'positive'}, {'term': 'tekstur', 'polarity': 'positive'}]"""
6654aa3fba14ba83573468a0;82166;sunscreen terkeren, terbagus, parah dan ini lokal cuy. mau cari dimana lagi coba paket lengkap begini dipakenya enak enggak perih, murah meriah kayak beli kopi. sudah azarine sunscreen enggak ada lawan;"""[{'term': 'harga', 'polarity': 'positive'}]"""
66fa45aa4a162850c024d3a6;101646;ini sunscreen ternyaman terenak dari sekian banyak sunscreen yang pernah kucoba. karena sering banget ganti sunscreen mencari mana yang paling nyaman, mungkin bakalan brenti di skin1004  walaupun agak pricy tapi okela;"""[{'term': 'harga', 'polarity': 'positive'}]"""
66c0a33efcfc8a7ec1bad23c;98204;bagus banget bagus banget bagus banget saya suka recommend banget soalnya pakenya enak banget soalnya nyerapnya cepat awet juga intinya suka banget deh;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
671b3d82f414ff4b5a9182f6;19048;gue beli ini terus sih, lumayan kepake pas lagi kerja di lapangan, gue pakai bukan cuma huat muka doang tapi pakai buat telapak tangan biasanya, mantap banget ini produk mau coba yang ada vit cnya deh;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
67685c12be2fc951e626635d;101646;jujur ini top sih. everything about this product and how this product made my skin way better, my skin type is dry tapi very dry skin with acne and sensitive, but sok far this one is doing just fine with my skin.;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
6637bcb5bebb56756c71aa5f;98204;bagus buat yangmales reapply sunscreen tinggal semprot2 saja beres deh... aku waktu itu beli yang size gede jadi agak repot kalo di bawa travelling, mending kalo mau di bawa-bawa better ambil yang mini size saja;"""[{'term': 'harga', 'polarity': 'neutral'}]"""
66a8e5b5e3c34df975ecb539;80032;ternyata lebih tinggi yang warna ijo spfnya yang kuning ini masih 45++  tapi yang ijo sudah lima puluh plus plus ya gapapa lah sudah terlanjur belu juga;"""[{'term': 'lainnya', 'polarity': 'neutral'}]"""
66817a003e7d26123da17b08;82166;sudah mencoba beberapa sunscreen. tapi memang azarine hydrasoothe sunscreen gel ini benar-benar ringan dan tidak ada whitecast sama sekali. cuma kekurangannya lumayan ada residu yang menempel di baju.;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
66d5e910907a7d49b411ce4d;80032;my top tier sun screen versi low budget! pokoknya the best fantastic four! selalu aku pakai tiap hari, enggak bikin white cast enggak bikin muka berminyak juga. love;"""[{'term': 'whitecast', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'positive'}]"""
675fdbd0feda7e7e36311569;98204;sejak aku menemukan sunscreen ini, aku jadi rajin pakai setiap hari. enggak hanya melindungi dari sinar uv, tapi juga bikin wajahku terlihat lebih cerah.;"""[{'term': 'lainnya', 'polarity': 'neutral'}]"""
66f8f80fb10d37f637ce7858;98204;sunscren azarine buat re play ini enak sih enggak ngeblok myebar dan enggak bikin jadi lengket menurut aku ini masih oke sih yuk kalian juga harus stock juga...;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
6698eb15564c1621ef265461;80032;suncrean yang paling ringan menurutku sih ini ya karane baner benar ringan banget dan enggak bikin whitcase di muka nyaman banget di pakai di muka ku yang cukup sensitif;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
67541eed7be8b7ca2871713d;98204;beli ini itu hari karena butuh banget buat kegiatan outdoor hahaha kebetulan kemarin promo jadi gas, bagus suka huhu. dingin lagi pas makenya, bakalan beli lagi kedepannya deh;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
66abda7216598f6b648d1f15;101646;enak langsung nyerep dan buat muka glowing tapi bukan yang kayak berminyak begitu. terus enggak ada whitecast jadi aman kalo dipakai enggak bakal belang ke kulit kita. aejauh ini sebagai orang yang oily skin oke sih enak dan enggak bikin jasi jerawatan;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
65a251cc4bf57c0e3279dfeb;19048;salah satu produk cosrx yang saya suka...sunscreen yang nyaman dipakai, tidak lengket, tidak white cast, gampang menyerap. sangat suka...beli saat promo diskon biar terjangkau dompet;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
6763155c36cce933ab24a604;82166;sunscreen azarine ini memiliki tekstur gel yang ringan dan mudah meresap, sehingga cocok untuk kulit berminyak dan berjerawat serta semua jenis kulit.;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66dd769b0c2277bb91476cb8;80032;pelembab yang enak dipakai nya soalnya no white cast dan terasa ringan di wajah plus spf nya yang 50 tapi harganya enggak bikin kantong jebol ya. recommended untuk teenagers deh ini;"""[{'term': 'whitecast', 'polarity': 'positive'}, {'term': 'tekstur', 'polarity': 'positive'}, {'term': 'harga', 'polarity': 'positive'}]"""
6708a9dc7ff06550d042738c;19048;repurchase.............suka sama sunscreennya, enggak berat di muka..enggak buat minyakan ..okeh sekali dipakai tiap hare,, di timpa sama bedak atau cushion lagi setelahnya enggak masalah;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'positive'}]"""
66c41d28a8e7c323064cc1a4;19048;pertama kali coba sunscreen brand ini. teksturnya seperti lotion, cepat meresap, tidak lengket. sejauh ini pemakaian cocok dikulit ku yang berminyak/komedo. kualitas oke.;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66faae487b85bf46a7491f9b;98204;bagus sih dan simple bisa dibawa kemana mana tapi untuk harganya lumayan menguras hehe boleh lah untuk punya 1 tapi jangan yang terlalu sering pakai diselingi sama yang lain sunscreen nya;"""[{'term': 'harga', 'polarity': 'negative'}]"""
65b8c81f1642c3a10bdc328c;19048;saya suka bagaimana produk ini melindungi kulit saya dari sinar matahari dengan baik, dan konsistensinya agak lengket, jadi lebih cocok buat dry skin sebenarnya.;"""[{'term': 'tekstur', 'polarity': 'neutral'}]"""
6758559ac1ecbf215ca6aacd;82166;teksturnya ringan, no whitecash and non comedogenic. ukurannya kecil enak dibawa kemana-mana saja. dan enggak bikin muka gosong/belang. sok bakal re-purchase sih ini;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
65fd77b1d2c6364f493a5d51;98204;enak banget buat reaplay sunscreen dengan cepat peraktis dan higenis enggak bikin makeup jadi longsor ataupun nge crack malahan bikin makeup semakin menempel;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
65b651fad7e5a75fc63cbe60;101646;ini sunscreen ok sih. kalo yang punya kulit kering atau kombinasi, mungkin bisa coba ini. sunscreen ini benar-benar ringan, serasa pakai moisturiser dan melembabkan. bagi yang punya kulit kering, ini bisa bikin kulit kelihatan dewy/glowy, tapi bagi yang kulitnya berminyak ya kelihatan lebih berminyak. kalo di aku enggak ada efek samping buruk, cuma bikin kulit kelihatan berminyak banget.;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'negative'}]"""
66016d5cfcd098ac272209e4;19048;cukup nyaman dipakai  harga lumayan ya tapi secara hasil belum tau ya apakah signifikan larena akubpake berbagai macam produk untuk skincare. dan semoga  ada promo lumayan ya untuk pembelian ke 2 nanti;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
670f9dad34a0f062b2060d84;98204;for s spray overal bagus, harganya juga ya lumayan worth it.. apalagi kalo di soco lagi banyak promo, wanginya lumayan nyengat.. di aku jadi berminyaak. cocok banget kalo dipakai pas lagi makeupan;"""[{'term': 'harga', 'polarity': 'positive'}, {'term': 'aroma', 'polarity': 'negative'}, {'term': 'efek minyak', 'polarity': 'negative'}]"""
67188706565acd435a0beb92;19048;sudah pakai sunscreen ini bertahun tahun sejak sama and i sama always coming back for this sunscreen. sok far oke dan nyaman di kulit, kadang agak heavy untuk siang hari;"""[{'term': 'tekstur', 'polarity': 'negative'}]"""
66aa6c0975a1d8e85aa48693;82166;suncreen kecintaan dari dulu sampai sekarang belum pernah berpaling. tekstur watery lebih mudah diratakan dan meresap diwajah, tidak whitecast dan lembabin. super love!;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'negative'}]"""
6766c0ea102cd51a1433c188;101646;sunscreen ini melembapkan tanpa rasa lengket dan cocok dipakai sebagai base makeup. perlindungan uv-nya oke banget! kulit tetap terlindungi dengan baik dan bebas minyak. Ringan  tidak lengket  dan nyaman untuk penggunaan harian;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'negative'}]"""
6734c0c8f68edcd1484e53e0;19048;sunscreen ini enggak bikin kusam dan enggak ada white case di kulitku. dia cream begitu. packagingnya juga enak buat dibawa kemana-mana. rekomen buat yang lagi mencari sunscreen no white case.;"""[{'term': 'whitecast', 'polarity': 'positive'}]"""
66253b815b00e0dccf8f0fcb;19048;buat aku yang kulit berminyak sih ini lumyan bagus karena kulitku jadi enggak berminyak banget walaupun cuma tahan 1-3 jam mungkin.., terus cepat juga ngerataiinnya dan di aku enggak whitecast;"""[{'term': 'efek minyak', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
66dddec4bf4f51e8f7d871a0;98204;ok. praktis karena ukurannya kecil dan cocok buat reapply. enggak lengket di kulit. overal suka sama produknya meskipun dari segi harga cukup pricey. selain itu ok;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'harga', 'polarity': 'negative'}]"""
66f63d3ddc18002a76e931b9;80032;ini salah satu suncreen yang aku sering banget repurchase karena memang cocok untuk aku dan enggak berat sangat amat ringat menurut aku jadi aku cocok banget dan worth it untuk di beli;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'harga', 'polarity': 'positive'}]"""
65fd52dc5e9fa8d1201826ad;101646;ini bagus cuma aku enggak lama pakenyajadi kurang kelihatan pengaruhnya, tapi aku suka banget sama packaging nya, dan brand ini cukup pricy untuk diriku yang masih pelajar;"""[{'term': 'harga', 'polarity': 'negative'}]"""
66a31c5a370e9a84c0d8761d;98204;sudah coba berkali kali menulis review tapi selalu gagal karena terdeteksi spam dari sistem nya, intinya ini ringan, enggak ada bau maupun white cast, ada sensasi dingin nya di kulit botolnya juga ramping jadi travel friendly bisa di bawa kemana saja;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'aroma', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
66f57406d2daeb01cb7d0a30;80032;carasun solar smart uv protector spf 45 apa++++ memberikan perlindungan tinggi dari sinar uv dengan formula ringan dan tidak lengket, ideal untuk penggunaan sehari-hari.;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66f5951f3119401a45c5e3d2;82166;salah satu sunscreen andalan buat daily, teksturnya ringan dan gampang di blend pastinya enggak bikin muka jadi whitecast cocok buat acne skin plusnya harganya yang murah;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}, {'term': 'harga', 'polarity': 'positive'}]"""
66123b98254001e1b053f472;19048;love the product! light weight & enggak bikin white cast.. dari dulu pakai product lain selalu white cast/ besok nya buat jerawatan.. sekarang setelah pakai ini enggak pernah jerawatan/ beruntusan lagi;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
6694b1975b653aa4b864c456;82166;cocok untuk kulit yang kering, untuk yang kombinasi mungkin ada titik yang jadinya oily dan agak ganggu, harganya cocok banget buat kaum mendang mending;"""[{'term': 'efek minyak', 'polarity': 'negative'}, {'term': 'harga', 'polarity': 'positive'}]"""
6619661d818c5b034d023711;19048;sebelum pakai ini aku pernah punya jerawat meradang sampai berbekas di muka, akhirnya aku pakai ini dan sudah 3 tahun, sekarang jadi jarang muncul jerawatnya & perlahan bekasnya ikutan hilang!!!;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
66e781c0414b5e0deb40bb3e;98204;i'd say ini bagus, gampang juga buat di apply, cuma isinya lumayan dikit daripada kalau kamu beli yang lotion, probably because ini jadi bentuk gas kan ya, enaknya juga setelah pakai nanti ada sensasi dingin-dingin begitu, cocok dipakai pas summer yang mataharinya lagi terik banget!;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
670b4c93665e1621e85b1313;98204;sunscreennya praktis banget dibawa kemana kemana terus dia apply berakali kalo juga dan enggak bikin kulit wajah jadi kemerahan aku coba ini karena lihat teman aku pakai ini dan aku coba deh;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
65ddd74e5d50eb5deb55bd46;19048;kalo suncream ini cocok banget buat kulit kering karena ada kandungan pelembabnya, enggak lengket, enggak white case, enggak bikin purging, bikin bedak makin menempel dan bagus, terus ada efek glowingnya juga. sudah repurchase kesekian kali;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
665360f5edb4689be9f1c586;82166;untuk tekstur nya enak banget gampang nyerap untuk kulit kering dia oke sekali aroma nya juga enggak terlalu wangi jadi bisa untuk kulit sensitive;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'aroma', 'polarity': 'positive'}]"""
662e50357453adf0358c1391;101646;sudah repurchase berkali2, worth itu banget untuk kulit berminyak, sensitive & acne prone. sunscreen ini enggak clogged pores, jadi dipakai ulang setelah wudhu pun enggak masalah;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
65cc746e7ae877c65e54ba51;101646;setelah sekian lama lihat review akhirnya mencoba sunscreen ini, sejauh ini cocok dengan kulit wajah aku yang combination cenderung oily. ku coba dulu beberapa bulan ini.;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
66f7ff182429b275ca290995;19048;jujur, sunscreen terbagus yang aku pernah beli! texture nya ok, ada calming effect di kulit dan tahan lama banget! packaging nya juga menarik dan gampang untuk di-apply. minus nya cuman satu sih buat aku, yaitu kering nya agak lama jadi rambut suka menempel ke muka. itu saja sih, tapi overal produk nya ok banget!!;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
65f989822d7b187f303ec6e9;19048;kulit menjadi semakin bersih dari pori2 besar,menjadi lebih cerah dan mengurangi flex hitam diwajah dan semakin membuat kulit lebih baik dari kulit berminyak jadi normal;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
66f7efeeca1c50762a2a038f;98204;enak pakai ini... enggak lengket dimuka dan gampang untuk reapply sunscreen. apalagi untuk dibawa2 ke pantai. sudah habis 5 botol kayanya. must have!!!!!!!!;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
65df36dcc01ffabecd907776;19048;pertama kali pakai ini langsung cocok, ngeblend di wajah, dan wajah bikin glowing. suka banget pokoknya heheh recomended gais... buat  yang cari sunscren n moisturizer cocok pakai ini.. paket komplit;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
6680ccfd3ce11673ce39d836;82166;pengalaman gue pakai ini sebenarnya kurang memuaskan, dari produk ini gue. suka texture nya yang cepat menyerap, cepat ngebland nya, tapi muka gue belang pakai ini;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66f60e59aee98a1e3bfc044c;80032;selalu beli sunscreen ini karena nyaman dipakai dan no whitecast, minusnya kalau terkena air perih sedikit tapi masih termaafkan karena baru sunscreen lokal ini yang cocok di kulit wajah aku yang oily. meski dia punya varian yang khusus oily skin/matte (tube hijau), tetapi teksturnya bikin setelah diaplikasikan makin oily wajahku yang sudah oily.;"""[{'term': 'whitecast', 'polarity': 'positive'}]"""
66d918230b59dfaa0bf9ee91;80032;sunscreen terbaik, enggak lengket, penyerapan cepat, tekstur ringan banget, efektif untuk menjaga kulit, super duper love! sudah repurchase belasan kali;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
662f441970d24c578a0c01ec;101646;sengaja beli yang kecil karena buat dibawa di tas atau saat traveling, tapi enggak expect sekecil ini ternyata next time mending beli yang ukuran biasa ajahsejauh ini sunscreen yang paling enak digunakan enggak bikin greasy juga..ofc akan repurchased produk ini;"""[{'term': 'efek minyak', 'polarity': 'positive'}]"""
6662d7ceae81d9322c552c0f;101646;banyak di rekomendasikan buat beberapa skin types dan aku rasa untuk wajahku yang oily ini masih oke dan enggak bikin wajah gerah atau breakout sih, sok i gues itu'si a good product for oily as wel!;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
65f00e5e7f8b13203ba40fa8;98204;aku tipikal orang yang picky banget sama tekstur sunscreen, karena takut bisa bikin make up geser atau berminyak, but this is 1 of the best sunscreen spray yang aku rec banget!!;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
6660eb4df92e097ebb96e5ab;80032;aku beli ini awalnya coba karena merasa pakai sunscreen lain enggak cocok, eh pas ketemu ini kayak love at the first sight, coveragenya bagus ya, dan sudah spf 50;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
65a01179ee8302f41a11e449;19048;breaks out my skin because *checks the ingredients list* ya, alcohol (my skin is very sensitive)! sok i use this for my body instead! stil useful tho;"""[{'term': 'lainnya', 'polarity': 'negative'}]"""
65ced1e07df7d7f9e4b9570b;101646;ini s benar bagus banget dan setelah diaplikasian ke wajah tapi enggak kelihan pakai sunscreen, pokoknya bagus suka sekali sama ini s benar kayak pakai moisturizer;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
6629ca20f541d385f9e0ace7;82166;bagus, ringan, enggak berat, untuk daily mantap, harganya masuk kantong pelajar juga, enggak berminyak, aman untuk kulit oily kering juga masih nyamaaaan;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'harga', 'polarity': 'positive'},{'term': 'efek minyak', 'polarity': 'positive'}]"""
66470f9dd7a650369700a1e2;101646;sunscreen ini tuh teksturnya creamy banget tapi terasa ringan banget di kulit. enggak bikin gerah pas cuaca lagi panas plus ada efek ngelembapinnya. kalo lagi buru-buru, aku skip moisturizer tapi pakai ini berasa ada efek lembapnya.;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66fbc47e2b0973e08ebcd62a;80032;enggak white cast, hanya menghasilkan tone up sedikit,mau memakai sebanyak apapun pasti di kulit kita enggak bakal berminyak deh, cocok banget untuk yang enggak suka kelihatan berminyak begitu mukanya!! pokoknya mantap deh;"""[{'term': 'whitecast', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'positive'}]"""
662386bc0b1f7f8363e9d298;82166;kecintaan mudah menyerap, teksturnya enggak bikin lengket muka, dipakai make up pun enggak greasy. harganya juga super terjangkau. pokoknya bakal repurchase berkali-kali;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'positive'}, {'term': 'harga', 'polarity': 'positive'}]"""
65d8a301bce24c8ee3bc79f2;101646;sunscreen terbaik yang pernah aku coba!! suka banget sama teksturnya yang lotion, mudah banget diratakan ke seluruh wajah dan leher. setelah diaplikasikan, terasa enggak berat, enggak bikin gerah, cepat banget menyerap,dan melembabkan.;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
667df71a7a48414f9e69f20e;19048;akhirnya ketemu produk yang sangat bagus untuk gue yang malas banyak-banyak step! tidak bau seperti produk pada umumnya, enak di wajah dan sangat menyatu dengan kulit;"""[{'term': 'aroma', 'polarity': 'positive'}]"""
66b38281c24256f36705db40;80032;sunscreen ini benaran sudah aku pakai dari setahun yang lalu kayaknya, dan memang sebagus itu jadi enggak ganti-ganti ke produk lain karena sudah cocok banget;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
6660102de5e0536f664cb9ee;101646;ku nobatkan menjadi sun screen favoritku teksturnya enggak cair enggak kental juga karena dia water based jadi lembut. benar benar ringaaaan banget pakai ini, enggak whitecast dan ngeblok! enggak bikin berminyak tapi ada efek glowingnya setelah pakai ini. the best sun screen ever!;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'},{'term': 'efek minyak', 'polarity': 'positive'}]"""
6709ffa357b694503026babc;98204;cocok banget sama suncreen ini,dengan spf 50+p ngelindungin banget dari panasnya planet jakarta,tekstur ringan enggak lengket sama sekali enggak bikin wajah jadi kusam,gabikin wajah lengket dan berminyak kayak sunscreen lain lebih penting enggak perih dimata;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'positive'}]"""
668d36e0c9844e2f04ad9c5f;101646;ini sunscreen best sih .. lembut dan berasa seperti air saja tidak ada lengket dan tidam berat apalagi white cast tidak ada sama sekali .. sudah beberapa kali purchase ini sunscreen;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
665c2eff69c681a4a87baff4;82166;tekstur sunscreen paling oke yang selama ini aku pakai, cepat nyerep ke kulit dan enggak white case. bikin kulit jadi lembab dan melindungi dari sinar matahari;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
66320ad604066f289a41d3c5;101646;one of the bestest sunscreen i've ever used ini my whooolle life. ringan banget texturenya, no white cast at al, enggak pedih di muka, really good buat dipakai with no make up orang under make up;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
675d786c123b920b8c6d5a74;98204;really like itu cause so good , pakai inj anget banget makeup seharian juga segar juga dan simple banget dibawa kemana mana enggak perlu hapus makeup untuk reapply sunscreen;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
6650b0ac21da512599c0c0ba;82166;enggak tau sudah habis berapa botol tapi aku nyaman banget sama sunscre yang satu ini benar benar ringan banget di kulit minusnya sih aku sedikit oily skin di t zone kalo sudah rada siang pasti jadi kelihatan minyakan banget;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'efek minyak', 'polarity': 'negative'}]"""
6665380eb0cf2b6e30335b9b;98204;cocok banget buat re apply sun screen. enggak merusak make up dan ringan banget dipakai nya.  skintific memang enggak ada gagal sih produknya , aku suka semua;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66574159742e11003d09d2ef;80032;sok far masih akan stay pakai carasun, tekstur nya enak, enggak perih walopun seharian dipakai. enggak bikin hitam juga rasanya, sok far sok good. worth the price, apalagi sering diskon;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'harga', 'polarity': 'positive'}]"""
66a789f21c7a000a43aeff8d;101646;senang banget mendapatkan kesempatan buat mencoba sunscreen ini! kemasannya travel friendly, aku bawa kemana-mana di make up pouch aku, teksturnya cepat meresap dan enggak bikin white cast;"""[{'term': 'tekstur', 'polarity': 'positive'}, {'term': 'whitecast', 'polarity': 'positive'}]"""
65c19c97e16fadb8bda117f0;19048;"sunscreen ini game changer banget. tekstur wajah jadi lebih bagus dan lembut. satu-satunya kekurangan cuma ada di teksturnya yang terlalu thick, jadi kurang cocok untuk tipe wajah yang berminyak meski claimnya ""al skin types"". bagi kalian yang oily types, kayaknya enggak perlu pakai moisturizer karena produk ini mengandung aloe vera extract yang sudah sangat melembabkan.";"""[{'term': 'tekstur', 'polarity': 'negative'},]"
65e3076c68d52fb007e09d46;98204;barubtau kalau ada spf spray..jadi okelah divoba .enggak ribet aolikasinya tinggal semprot semprota saja ke muka.jangan lupanditutup ya matanya nanti kemasukan.;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
6697af4bb22e670e0d04b966;82166;sebenarnya oke & worth itu banget kalo pakai tanpa makeup. tapi kalo ditimpa makeup dia tuh suka pilling di aku :( jadi not recommended kalo buat ditimpa makeup, tapi kalo mau pakai buat sunscreen saja ok;"""[{'term': 'lainnya', 'polarity': 'neutral'}]"""
67534b834355dac071d8c9c1;82166;defini sunscreen yang enggak banyak cengcong dan enggak bikin kulit meronta ronta, cocok for daily use dan for my combination tapi dry skin ini masih enak di kulit!!!;"""[{'term': 'lainnya', 'polarity': 'positive'}]"""
65af803d7432168353380c38;101646;sunscreen terbaik yang pernah aku pakai sejauh ini. aku suka packagingnya karena pump jadi tetap higienis dan praktis suka banget karena finish looknya glowing, dipakai enggak gerah, ringan dan melembabkan.;"""[{'term': 'tekstur', 'polarity': 'positive'}]"""
66f4053617ae55f739ae0b0d;80032;pertama kali pakai ini, lumayan oke sih. hasilnya enggak whitecast dan lightweight banget di muka. enggak bikin muka bruntusan atau jerawatan juga sih, jadi aman buat muka sensitif;"""[{'term': 'whitecast', 'polarity': 'positive'},  {'term': 'tekstur', 'polarity': 'positive'}]"""
